file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,5,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,2,68
projects/index.html,6,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,2,6
projects/index.html,7,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,11
projects/index.html,8,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,48
projects/index.html,9,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,75
projects/index.html,10,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,12
projects/index.html,11,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,24
projects/index.html,12,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,7,31
projects/index.html,13,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,7,6
projects/index.html,14,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,58
projects/index.html,15,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,3
projects/index.html,16,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,3,7
projects/index.html,17,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,2,21
projects/index.html,18,html,fd59032f,karizabal,2025-04-18,18:19:51,-07:00,2025-04-18T18:19:51-07:00,2,42
projects/index.html,19,html,a511ccb2,karizabal,2025-04-25,11:57:14,-07:00,2025-04-25T11:57:14-07:00,2,49
projects/index.html,20,html,a511ccb2,karizabal,2025-04-25,11:57:14,-07:00,2025-04-25T11:57:14-07:00,2,47
projects/index.html,21,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
projects/index.html,22,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,4
projects/index.html,23,html,a511ccb2,karizabal,2025-04-25,11:57:14,-07:00,2025-04-25T11:57:14-07:00,2,24
projects/index.html,24,html,a511ccb2,karizabal,2025-04-25,11:57:14,-07:00,2025-04-25T11:57:14-07:00,4,38
projects/index.html,25,html,bb050fe0,karizabal,2025-05-02,17:23:16,-07:00,2025-05-02T17:23:16-07:00,4,25
projects/index.html,26,html,bb050fe0,karizabal,2025-05-02,17:23:16,-07:00,2025-05-02T17:23:16-07:00,6,54
projects/index.html,27,html,bb050fe0,karizabal,2025-05-02,17:23:16,-07:00,2025-05-02T17:23:16-07:00,6,22
projects/index.html,28,html,bb050fe0,karizabal,2025-05-02,17:23:16,-07:00,2025-05-02T17:23:16-07:00,4,4
projects/index.html,29,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,4,4
projects/index.html,30,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,6,15
projects/index.html,31,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,6,11
projects/index.html,32,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,6,26
projects/index.html,33,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,6,31
projects/index.html,34,html,c406f07a,karizabal,2025-05-02,17:40:28,-07:00,2025-05-02T17:40:28-07:00,4,0
projects/index.html,35,html,a511ccb2,karizabal,2025-04-25,11:57:14,-07:00,2025-04-25T11:57:14-07:00,4,26
projects/index.html,36,html,6682deb2,karizabal,2025-04-11,18:46:36,-07:00,2025-04-11T18:46:36-07:00,2,4
projects/index.html,37,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
projects/index.html,38,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
contact/index.html,1,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,13
contact/index.html,2,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,14
contact/index.html,3,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,4
contact/index.html,4,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,2,20
contact/index.html,5,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,2,68
contact/index.html,6,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,2,6
contact/index.html,7,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,11
contact/index.html,8,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,48
contact/index.html,9,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,75
contact/index.html,10,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,12
contact/index.html,11,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,24
contact/index.html,12,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,7,31
contact/index.html,13,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,7,6
contact/index.html,14,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,5,58
contact/index.html,15,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,3
contact/index.html,16,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,3,7
contact/index.html,17,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,2,20
contact/index.html,18,html,fd59032f,karizabal,2025-04-18,18:19:51,-07:00,2025-04-18T18:19:51-07:00,2,42
contact/index.html,19,html,fd59032f,karizabal,2025-04-18,18:19:51,-07:00,2025-04-18T18:19:51-07:00,2,48
contact/index.html,20,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
contact/index.html,21,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,4
contact/index.html,22,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,2,24
contact/index.html,23,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,22
contact/index.html,24,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,55
contact/index.html,25,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,5
contact/index.html,26,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,8,6
contact/index.html,27,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,8,21
contact/index.html,28,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,6
contact/index.html,29,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,0
contact/index.html,30,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,5
contact/index.html,31,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,8,6
contact/index.html,32,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,8,31
contact/index.html,33,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,6
contact/index.html,34,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,0
contact/index.html,35,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,6,21
contact/index.html,36,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,4,5
contact/index.html,37,html,be07beaf,karizabal,2025-04-18,19:08:52,-07:00,2025-04-18T19:08:52-07:00,2,4
contact/index.html,38,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
contact/index.html,39,html,ded6035a,karizabal,2025-04-03,22:33:04,-07:00,2025-04-03T22:33:04-07:00,0,5
